,318
2579,1771
2580,1771
2581,1771
2582,1772
2583,1772
2584,1772
2585,1772
2586,1772
2587,1772
2588,1772
2589,1772
2590,1772
2591,1772
2592,1772
2593,1772
2594,1772
2595,1772
2596,1773
2597,1773
2598,1773
2599,1773
2600,1773
2601,1773
2602,1773
2603,1773
2604,1773
2605,1773
2606,1773
2607,1774
2608,1774
2609,1774
2610,1774
2611,1774
2612,1774
2613,1774
2614,1774
2615,1774
2616,1774
2617,1774
2618,1775
2619,1775
2620,1775
2621,1775
2622,1775
2623,1775
2624,1775
2625,1775
2626,1775
2627,1775
2628,1776
2629,1776
2630,1776
2631,1776
2632,1776
2633,1776
2634,1776
2635,1776
2636,1777
2637,1777
2638,1777
2639,1777
2640,1778
2641,1778
2642,1778
2643,1778
2644,1778
2645,1778
2646,1778
2647,1778
2648,1779
2649,1779
2650,1779
2651,1779
2652,1779
2653,1780
2654,1780
2655,1780
2656,1781
2657,1781
2658,1781
2659,1801
2660,1802
2661,1802
2662,1803
2663,1803
2664,1803
2665,1803
2666,1803
2667,1803
2668,1803
2669,1803
2670,1803
2671,1803
2672,1803
2673,1804
2674,1804
2675,1804
2676,1804
2677,1804
2678,1804
2679,1804
2680,1804
2681,1804
2682,1804
2683,1804
2684,1805
2685,1805
2686,1805
2687,1805
2688,1805
2689,1805
2690,1805
2691,1805
2692,1805
2693,1805
2694,1805
2695,1806
2696,1806
2697,1806
2698,1806
2699,1806
2700,1806
2701,1806
2702,1806
2703,1806
2704,1806
2705,1806
2706,1806
2707,1806
2708,1807
2709,1807
2710,1807
2711,1807
2712,1807
2713,1807
2714,1807
2715,1807
2716,1807
2717,1807
2718,1808
2719,1808
2720,1808
2721,1808
2722,1808
2723,1808
2724,1808
2725,1808
2726,1808
2727,1808
2728,1808
2729,1808
2730,1808
2731,1809
2732,1809
2733,1809
2734,1809
2735,1809
2736,1809
2737,1809
2738,1809
2739,1809
2740,1809
2741,1809
2742,1809
2743,1809
2744,1809
2745,1809
2746,1809
2747,1810
2748,1810
2749,1810
2750,1810
2751,1810
2752,1810
2753,1810
2754,1810
2755,1810
2756,1810
2757,1810
2758,1810
2759,1810
2760,1810
2761,1810
2762,1810
2763,1810
2764,1810
2765,1811
2766,1811
2767,1811
2768,1811
2769,1811
2770,1812
2771,1812
2772,1812
2773,1812
2774,1812
2775,1812
2776,1812
2777,1812
2778,1812
2779,1812
2780,1812
2781,1812
2782,1812
2783,1813
2784,1813
2785,1813
2786,1813
2787,1813
2788,1813
2789,1813
2790,1813
2791,1813
2792,1813
2793,1813
2794,1813
2795,1814
2796,1814
2797,1814
2798,1814
2799,1814
2800,1814
2801,1814
2802,1814
2803,1814
2804,1814
2805,1814
2806,1814
2807,1814
2808,1814
2809,1815
2810,1815
2811,1815
2812,1815
2813,1815
2814,1815
2815,1815
2816,1815
2817,1815
2818,1816
2819,1816
2820,1816
2821,1816
2822,1816
2823,1816
2824,1816
2825,1816
2826,1816
2827,1816
2828,1816
2829,1817
2830,1835
2831,1836
2832,1836
2833,1836
2834,1836
2835,1836
2836,1836
2837,1836
2838,1836
2839,1836
2840,1837
2841,1837
2842,1837
2843,1837
2844,1837
2845,1837
2846,1837
2847,1837
2848,1837
2849,1837
2850,1838
2851,1838
2852,1838
2853,1838
2854,1838
2855,1838
2856,1838
2857,1838
2858,1838
2859,1839
2860,1839
2861,1839
2862,1839
2863,1839
2864,1839
2865,1840
2866,1841
2867,1841
2868,1841
2869,1841
2870,1841
2871,1842
2872,1842
2873,1843
2874,1843
2875,1844
2876,1845
2877,1845
2878,1845
2879,1845
2880,1845
2881,1846
2882,1846
2883,1846
2884,1846
2885,1847
2886,1847
2887,1847
2888,1847
2889,1847
2890,1847
2891,1848
2892,1848
2893,1848
2894,1848
2895,1848
2896,1848
2897,1848
2898,1848
2899,1849
2900,1849
2901,1849
2902,1849
2903,1849
2904,1850
2905,1850
2906,1850
2907,1850
2908,1850
2909,1850
2910,1850
2911,1850
2912,1851
2913,1851
2914,1851
2915,1851
2916,1851
2917,1851
2918,1851
2919,1851
2920,1851
2921,1851
2922,1851
2923,1851
2924,1852
2925,1852
2926,1852
2927,1852
2928,1852
2929,1852
2930,1852
2931,1852
2932,1852
2933,1852
2934,1852
2935,1852
2936,1853
2937,1853
2938,1853
2939,1853
2940,1853
2941,1853
2942,1853
2943,1853
2944,1853
2945,1853
2946,1853
2947,1853
2948,1853
2949,1853
2950,1854
2951,1854
2952,1854
2953,1854
2954,1854
2955,1854
2956,1854
2957,1855
2958,1855
2959,1856
2960,1856
2961,1857
2962,1858
2963,1859
2964,1861
2965,1861
2966,1862
2967,1862
2968,1863
2969,1864
2970,1865
2971,1866
2972,1867
2973,1867
2974,1868
2975,1868
2976,1868
2977,1869
2978,1869
2979,1869
2980,1870
2981,1871
2982,1872
2983,1872
2984,1873
2985,1873
2986,1874
2987,1875
2988,1877
2989,1878
2990,1879
2991,1879
2992,1879
2993,1879
2994,1879
2995,1879
2996,1879
2997,1880
2998,1880
2999,1880
3000,1880
3001,1881
3002,1881
3003,1882
3004,1882
3005,1882
3006,1882
3007,1882
3008,1882
3009,1882
3010,1882
3011,1882
3012,1882
3013,1883
3014,1883
3015,1883
3016,1883
3017,1883
3018,1883
3019,1883
3020,1883
3021,1883
3022,1883
3023,1884
3024,1884
3025,1884
3026,1884
3027,1884
3028,1884
3029,1884
3030,1884
3031,1884
3032,1884
3033,1885
3034,1885
3035,1885
3036,1885
3037,1885
3038,1885
3039,1885
3040,1885
3041,1885
3042,1886
3043,1886
3044,1886
3045,1886
3046,1886
3047,1886
3048,1886
3049,1886
3050,1886
3051,1886
3052,1887
3053,1887
3054,1887
3055,1887
3056,1887
3057,1887
3058,1887
3059,1887
3060,1887
3061,1887
3062,1887
3063,1887
3064,1887
3065,1887
3066,1887
3067,1888
3068,1888
3069,1888
3070,1888
3071,1888
3072,1888
3073,1888
3074,1888
3075,1888
3076,1888
3077,1888
3078,1888
3079,1888
3080,1888
3081,1888
3082,1888
3083,1888
3084,1888
3085,1889
3086,1889
3087,1889
3088,1889
3089,1889
3090,1889
3091,1889
3092,1889
3093,1889
3094,1889
3095,1889
3096,1889
3097,1889
3098,1889
3099,1889
3100,1889
3101,1889
3102,1890
3103,1890
3104,1890
3105,1890
3106,1890
3107,1890
3108,1890
3109,1890
3110,1890
3111,1890
3112,1890
3113,1890
3114,1890
3115,1890
3116,1890
3117,1890
3118,1890
3119,1890
3120,1891
3121,1891
3122,1891
3123,1891
3124,1891
3125,1891
3126,1891
3127,1891
3128,1892
3129,1892
3130,1892
3131,1892
3132,1892
3133,1892
3134,1906
3135,1907
3136,1907
3137,1907
3138,1907
3139,1907
3140,1907
3141,1908
3142,1908
3143,1908
3144,1909
3145,1909
3146,1909
3147,1909
3148,1909
3149,1910
3150,1910
3151,1910
3152,1910
3153,1910
3154,1911
3155,1911
3156,1911
3157,1911
3158,1911
3159,1911
3160,1911
3161,1911
3162,1911
3163,1911
3164,1912
3165,1912
3166,1912
3167,1912
3168,1912
3169,1912
3170,1912
3171,1912
3172,1912
3173,1912
3174,1912
3175,1912
3176,1913
3177,1913
3178,1913
3179,1913
3180,1913
3181,1913
3182,1914
3183,1915
3184,1915
3185,1915
3186,1915
3187,1915
3188,1915
3189,1916
3190,1916
3191,1916
3192,1916
3193,1916
3194,1917
3195,1917
3196,1917
3197,1917
3198,1917
3199,1917
3200,1917
3201,1918
3202,1918
3203,1918
3204,1918
3205,1918
3206,1918
3207,1918
3208,1918
3209,1918
3210,1918
3211,1918
3212,1918
3213,1919
3214,1919
3215,1920
3216,1920
3217,1920
3218,1920
3219,1920
3220,1920
3221,1921
3222,1921
3223,1921
3224,1921
3225,1921
3226,1922
3227,1922
3228,1922
3229,1922
3230,1922
3231,1923
3232,1923
3233,1923
3234,1923
3235,1923
3236,1923
3237,1923
3238,1923
3239,1923
3240,1923
3241,1923
3242,1923
3243,1923
3244,1923
3245,1923
3246,1924
3247,1924
3248,1924
3249,1924
3250,1924
3251,1925
3252,1925
3253,1925
3254,1925
3255,1925
3256,1925
3257,1925
3258,1926
3259,1926
3260,1926
3261,1927
3262,1928
3263,1928
3264,1928
3265,1928
3266,1928
3267,1928
3268,1928
3269,1928
3270,1928
3271,1929
3272,1930
3273,1930
3274,1930
3275,1930
3276,1930
3277,1930
3278,1930
3279,1930
3280,1930
3281,1930
3282,1931
3283,1931
3284,1931
3285,1931
3286,1932
3287,1932
3288,1932
3289,1932
3290,1932
3291,1932
3292,1932
3293,1932
3294,1932
3295,1932
3296,1932
3297,1932
3298,1933
3299,1933
3300,1933
3301,1933
3302,1933
3303,1933
3304,1933
3305,1940
3306,1940
3307,1941
3308,1941
3309,1941
3310,1941
3311,1941
3312,1941
3313,1942
3314,1942
3315,1942
3316,1942
3317,1942
3318,1943
3319,1943
3320,1943
3321,1943
3322,1943
3323,1943
3324,1943
3325,1944
3326,1944
3327,1944
3328,1944
3329,1944
3330,1944
3331,1944
3332,1945
3333,1945
3334,1945
3335,1946
3336,1946
3337,1946
3338,1947
3339,1947
3340,1947
3341,1947
3342,1948
3343,1948
3344,1948
3345,1948
3346,1948
3347,1949
3348,1949
3349,1949
3350,1949
3351,1949
3352,1949
3353,1950
3354,1950
3355,1950
3356,1950
3357,1950
3358,1950
3359,1950
3360,1950
3361,1950
3362,1950
3363,1950
3364,1951
3365,1951
3366,1951
3367,1951
3368,1951
3369,1951
3370,1951
3371,1951
3372,1951
3373,1951
3374,1951
3375,1952
3376,1952
3377,1952
3378,1952
3379,1952
3380,1952
3381,1952
3382,1952
3383,1952
3384,1952
3385,1952
3386,1952
3387,1952
3388,1952
3389,1952
3390,1952
3391,1953
3392,1953
3393,1953
3394,1953
3395,1953
3396,1953
3397,1953
3398,1953
3399,1953
3400,1953
3401,1953
3402,1953
3403,1954
3404,1954
3405,1954
3406,1954
3407,1954
3408,1954
3409,1954
3410,1954
3411,1954
3412,1954
3413,1954
3414,1954
3415,1954
3416,1954
3417,1955
3418,1955
3419,1955
3420,1955
3421,1955
3422,1955
3423,1955
3424,1955
3425,1955
3426,1955
3427,1955
3428,1955
3429,1955
3430,1955
3431,1955
3432,1956
3433,1956
3434,1956
3435,1956
3436,1956
3437,1956
3438,1956
3439,1956
3440,1956
3441,1956
3442,1956
3443,1956
3444,1956
3445,1956
3446,1956
3447,1956
3448,1956
3449,1956
3450,1957
3451,1957
3452,1957
3453,1957
3454,1957
3455,1957
3456,1957
3457,1957
3458,1957
3459,1957
3460,1957
3461,1958
3462,1958
3463,1958
3464,1958
3465,1958
3466,1958
3467,1958
3468,1958
3469,1958
3470,1958
3471,1958
3472,1958
3473,1958
3474,1959
3475,1959
3476,1959
3477,1959
3478,1959
3479,1959
3480,1959
3481,1959
3482,1959
3483,1959
3484,1959
3485,1959
3486,1959
3487,1959
3488,1960
3489,1960
3490,1960
3491,1960
3492,1960
3493,1960
3494,1960
3495,1960
3496,1960
3497,1960
3498,1960
3499,1960
3500,1961
3501,1961
3502,1961
3503,1961
3504,1961
3505,1961
3506,1961
3507,1961
3508,1961
3509,1961
3510,1961
3511,1961
3512,1961
3513,1961
3514,1962
3515,1962
3516,1962
3517,1962
3518,1962
3519,1962
3520,1962
3521,1962
3522,1962
3523,1962
3524,1962
3525,1962
3526,1962
3527,1962
3528,1962
3529,1963
3530,1963
3531,1963
3532,1963
3533,1963
3534,1963
3535,1963
3536,1963
3537,1963
3538,1963
3539,1963
3540,1963
3541,1963
3542,1963
3543,1963
3544,1964
3545,1964
3546,1964
3547,1964
3548,1964
3549,1964
3550,1964
3551,1964
3552,1964
3553,1964
3554,1964
3555,1964
3556,1964
3557,1964
3558,1964
3559,1964
3560,1965
3561,1965
3562,1965
3563,1965
3564,1965
3565,1965
3566,1965
3567,1965
3568,1965
3569,1965
3570,1965
3571,1965
3572,1965
3573,1965
3574,1965
3575,1965
3576,1966
3577,1966
3578,1966
3579,1966
3580,1966
3581,1966
3582,1966
3583,1966
3584,1966
3585,1966
3586,1966
3587,1966
3588,1966
3589,1966
3590,1966
3591,1966
3592,1966
3593,1966
3594,1966
3595,1966
3596,1967
3597,1967
3598,1967
3599,1967
3600,1967
3601,1967
3602,1967
3603,1967
3604,1967
3605,1967
3606,1967
3607,1967
3608,1967
3609,1967
3610,1967
3611,1967
3612,1967
3613,1967
3614,1967
3615,1967
3616,1968
3617,1968
3618,1968
3619,1968
3620,1968
3621,1968
3622,1968
3623,1968
3624,1968
3625,1968
3626,1968
3627,1968
3628,1968
3629,1968
3630,1968
3631,1968
3632,1968
3633,1968
3634,1968
3635,1968
3636,1968
3637,1969
3638,1975
3639,1976
3640,1976
3641,1976
3642,1976
3643,1976
3644,1976
3645,1976
3646,1977
3647,1977
3648,1977
3649,1977
3650,1977
3651,1977
3652,1977
3653,1977
3654,1977
3655,1977
3656,1977
3657,1977
3658,1977
3659,1977
3660,1977
3661,1977
3662,1978
3663,1978
3664,1978
3665,1978
3666,1978
3667,1978
3668,1978
3669,1978
3670,1978
3671,1978
3672,1978
3673,1978
3674,1978
3675,1978
3676,1978
3677,1978
3678,1978
3679,1978
3680,1978
3681,1978
3682,1979
3683,1979
3684,1979
3685,1979
3686,1979
3687,1979
3688,1979
3689,1979
3690,1979
3691,1979
3692,1979
3693,1979
3694,1979
3695,1980
3696,1980
3697,1980
3698,1980
3699,1980
3700,1980
3701,1980
3702,1980
3703,1980
3704,1980
3705,1980
3706,1980
3707,1980
3708,1980
3709,1980
3710,1981
3711,1981
3712,1981
3713,1981
3714,1981
3715,1981
3716,1981
3717,1981
3718,1981
3719,1981
3720,1982
3721,1982
3722,1982
3723,1982
3724,1982
3725,1982
3726,1982
3727,1982
3728,1982
3729,1982
3730,1982
3731,1983
3732,1983
3733,1983
3734,1983
3735,1983
3736,1983
3737,1983
3738,1983
3739,1983
3740,1984
3741,1984
3742,1984
3743,1984
3744,1984
3745,1984
3746,1984
3747,1984
3748,1984
3749,1984
3750,1984
3751,1984
3752,1984
3753,1984
3754,1984
3755,1985
3756,1985
3757,1985
3758,1985
3759,1985
3760,1985
3761,1985
3762,1985
3763,1985
3764,1985
3765,1985
3766,1985
3767,1985
3768,1985
3769,1985
3770,1985
3771,1986
3772,1986
3773,1986
3774,1986
3775,1986
3776,1986
3777,1986
3778,1986
3779,1986
3780,1986
3781,1986
3782,1986
3783,1986
3784,1986
3785,1986
3786,1986
3787,1987
3788,1987
3789,1987
3790,1987
3791,1987
3792,1987
3793,1987
3794,1987
3795,1987
3796,1987
3797,1987
3798,1987
3799,1987
3800,1987
3801,1987
3802,1988
3803,1988
3804,1988
3805,1988
3806,1988
3807,1988
3808,1988
3809,1996
3810,1996
3811,1996
3812,1996
3813,1996
3814,1996
3815,1996
3816,1996
3817,1996
3818,1997
3819,1997
3820,1997
3821,1997
3822,1997
3823,1997
3824,1997
3825,1997
3826,1997
3827,1997
3828,1997
3829,1997
3830,1997
3831,1997
3832,1997
3833,1998
3834,1998
3835,1998
3836,1998
3837,1998
3838,1998
3839,1998
3840,1998
3841,1998
3842,1999
3843,1999
3844,1999
3845,1999
3846,1999
3847,1999
3848,1999
3849,1999
3850,1999
3851,1999
3852,1999
3853,1999
3854,2000
3855,2000
3856,2000
3857,2000
3858,2000
3859,2000
3860,2000
3861,2000
3862,2000
3863,2000
3864,2000
3865,2000
3866,2000
3867,2001
3868,2001
3869,2001
3870,2001
3871,2001
3872,2001
3873,2001
3874,2001
3875,2001
3876,2001
3877,2001
3878,2001
3879,2001
3880,2001
3881,2001
3882,2001
3883,2001
3884,2002
3885,2002
3886,2002
3887,2002
3888,2002
3889,2002
3890,2002
3891,2002
3892,2002
3893,2002
3894,2002
3895,2002
3896,2002
3897,2002
3898,2003
3899,2003
3900,2003
3901,2003
3902,2003
3903,2003
3904,2003
3905,2003
3906,2003
3907,2003
3908,2003
3909,2003
3910,2003
3911,2003
3912,2004
3913,2004
3914,2004
3915,2004
3916,2004
3917,2004
3918,2004
3919,2004
3920,2004
3921,2004
3922,2004
3923,2004
3924,2004
3925,2004
3926,2004
3927,2004
3928,2005
3929,2005
3930,2005
3931,2005
3932,2005
3933,2005
3934,2005
3935,2005
3936,2005
3937,2005
3938,2005
3939,2005
3940,2005
3941,2005
3942,2006
3943,2006
3944,2006
3945,2006
3946,2006
3947,2006
3948,2006
3949,2006
3950,2006
3951,2006
3952,2006
3953,2006
3954,2006
3955,2006
3956,2007
3957,2007
3958,2007
3959,2007
3960,2007
3961,2007
3962,2007
3963,2007
3964,2007
3965,2007
3966,2007
3967,2007
3968,2007
3969,2008
3970,2008
3971,2008
3972,2008
3973,2008
3974,2008
3975,2008
3976,2008
3977,2008
3978,2008
3979,2009
3980,2009
3981,2009
3982,2009
3983,2009
3984,2009
3985,2009
3986,2009
3987,2010
3988,2010
3989,2010
3990,2010
3991,2010
3992,2010
3993,2010
3994,2010
3995,2010
3996,2010
3997,2010
3998,2010
3999,2011
4000,2011
4001,2011
4002,2011
4003,2011
4004,2011
4005,2011
4006,2011
4007,2011
4008,2011
4009,2011
4010,2011
4011,2011
4012,2011
4013,2011
4014,2011
4015,2012
4016,2018
4017,2018
4018,2018
4019,2018
4020,2018
4021,2018
4022,2018
4023,2018
4024,2018
4025,2019
4026,2019
4027,2019
4028,2019
4029,2019
4030,2019
4031,2019
4032,2019
4033,2019
4034,2019
4035,2020
4036,2020
4037,2020
4038,2020
4039,2020
4040,2020
4041,2020
4042,2020
4043,2020
4044,2020
4045,2020
4046,2020
4047,2020
4048,2020
4049,2020
4050,2020
4051,2020
4052,2021
4053,2021
4054,2021
4055,2021
4056,2021
4057,2021
4058,2021
4059,2021
4060,2021
4061,2021
4062,2021
4063,2021
4064,2021
4065,2021
4066,2021
4067,2021
4068,2022
4069,2022
4070,2022
4071,2022
4072,2022
4073,2022
4074,2022
4075,2022
4076,2022
4077,2022
4078,2022
4079,2022
4080,2022
4081,2022
4082,2022
4083,2022
4084,2023
4085,2023
4086,2023
4087,2023
4088,2023
4089,2023
4090,2023
4091,2023
4092,2023
4093,2023
4094,2023
4095,2023
4096,2023
4097,2023
4098,2023
4099,2023
4100,2024
4101,2024
4102,2024
4103,2024
4104,2024
4105,2024
4106,2024
4107,2024
4108,2024
4109,2024
4110,2024
4111,2024
4112,2024
4113,2024
4114,2025
4115,2025
4116,2025
4117,2025
4118,2025
4119,2025
4120,2025
4121,2025
4122,2025
4123,2025
4124,2025
4125,2026
4126,2026
4127,2026
4128,2026
4129,2026
4130,2026
4131,2026
4132,2026
4133,2026
4134,2027
4135,2027
4136,2027
4137,2027
4138,2027
4139,2027
4140,2027
4141,2027
4142,2027
4143,2027
4144,2027
4145,2027
4146,2027
4147,2028
4148,2028
4149,2028
4150,2028
4151,2028
4152,2028
4153,2028
4154,2028
4155,2028
4156,2028
4157,2028
4158,2029
4159,2029
4160,2029
4161,2029
4162,2029
4163,2029
4164,2029
4165,2029
4166,2029
4167,2029
4168,2029
4169,2030
4170,2030
4171,2030
4172,2030
4173,2030
4174,2030
4175,2030
4176,2030
4177,2030
4178,2030
4179,2030
4180,2030
4181,2030
4182,2031
4183,2031
4184,2031
4185,2031
4186,2031
4187,2031
4188,2037
4189,2037
4190,2037
4191,2037
4192,2037
4193,2037
4194,2037
4195,2037
4196,2037
4197,2037
4198,2037
4199,2038
4200,2038
4201,2038
4202,2038
4203,2038
4204,2038
4205,2038
4206,2038
4207,2038
4208,2038
4209,2039
4210,2039
4211,2039
4212,2039
4213,2039
4214,2039
4215,2039
4216,2039
4217,2039
4218,2039
4219,2039
4220,2039
4221,2039
4222,2039
4223,2039
4224,2039
4225,2039
4226,2039
4227,2040
4228,2040
4229,2040
4230,2040
4231,2040
4232,2040
4233,2040
4234,2040
4235,2040
4236,2040
4237,2040
4238,2040
4239,2040
4240,2040
4241,2040
4242,2041
4243,2041
4244,2041
4245,2041
4246,2041
4247,2041
4248,2041
4249,2041
4250,2041
4251,2041
4252,2041
4253,2041
4254,2041
4255,2041
4256,2041
4257,2041
4258,2042
4259,2042
4260,2042
4261,2042
4262,2042
4263,2042
4264,2042
4265,2042
4266,2042
4267,2042
4268,2042
4269,2042
4270,2043
4271,2043
4272,2043
4273,2043
4274,2043
4275,2043
4276,2043
4277,2043
4278,2043
4279,2043
4280,2043
4281,2043
4282,2043
4283,2043
4284,2044
4285,2044
4286,2044
4287,2044
4288,2044
4289,2044
4290,2044
4291,2044
4292,2044
4293,2044
4294,2044
4295,2044
4296,2045
4297,2045
4298,2045
4299,2045
4300,2045
4301,2045
4302,2045
4303,2045
4304,2045
4305,2045
4306,2045
4307,2046
4308,2046
4309,2046
4310,2046
4311,2046
4312,2046
4313,2046
4314,2046
4315,2046
4316,2046
4317,2046
4318,2046
4319,2046
4320,2047
4321,2047
4322,2047
4323,2047
4324,2047
4325,2047
4326,2047
4327,2047
4328,2047
4329,2047
4330,2047
4331,2047
4332,2047
4333,2047
4334,2047
4335,2047
4336,2048
4337,2048
4338,2048
4339,2048
4340,2048
4341,2048
4342,2048
4343,2048
4344,2048
4345,2048
4346,2048
4347,2048
4348,2048
4349,2048
4350,2048
4351,2048
4352,2049
4353,2049
4354,2049
4355,2049
4356,2049
4357,2049
4358,2049
4359,2049
4360,2049
4361,2049
4362,2049
4363,2049
4364,2049
4365,2049
4366,2049
4367,2049
4368,2049
4369,2049
4370,2050
4371,2050
4372,2050
4373,2050
4374,2050
4375,2050
4376,2050
4377,2050
4378,2050
4379,2050
4380,2050
4381,2050
4382,2050
4383,2050
4384,2050
4385,2051
4386,2051
4387,2051
4388,2051
4389,2051
4390,2051
4391,2051
4392,2051
4393,2051
4394,2051
4395,2051
4396,2051
4397,2051
4398,2051
4399,2051
4400,2052
4401,2052
4402,2052
4403,2052
4404,2052
4405,2052
4406,2052
4407,2052
4408,2052
4409,2052
4410,2052
4411,2052
4412,2052
4413,2052
4414,2052
4415,2052
4416,2052
4417,2053
4418,2053
4419,2057
4420,2057
4421,2057
4422,2057
4423,2057
4424,2058
4425,2058
4426,2058
4427,2058
4428,2058
4429,2058
4430,2059
4431,2059
4432,2059
4433,2059
4434,2059
4435,2060
4436,2060
4437,2060
4438,2060
4439,2060
4440,2060
4441,2060
4442,2060
4443,2060
4444,2061
4445,2061
4446,2061
4447,2061
4448,2061
4449,2061
4450,2061
4451,2061
4452,2061
4453,2062
4454,2062
4455,2062
4456,2062
4457,2062
4458,2062
4459,2062
4460,2062
4461,2062
4462,2062
4463,2062
4464,2062
4465,2063
4466,2063
4467,2063
4468,2063
4469,2063
4470,2063
4471,2063
4472,2063
4473,2063
4474,2063
4475,2063
4476,2063
4477,2064
4478,2064
4479,2064
4480,2064
4481,2064
4482,2064
4483,2064
4484,2064
4485,2064
4486,2064
4487,2064
4488,2064
4489,2064
4490,2064
4491,2064
4492,2064
4493,2065
4494,2065
4495,2065
4496,2065
4497,2065
4498,2065
4499,2065
4500,2065
4501,2065
4502,2065
4503,2065
4504,2066
4505,2066
4506,2066
4507,2066
4508,2067
4509,2067
4510,2067
4511,2067
4512,2067
4513,2067
4514,2068
4515,2068
4516,2068
4517,2068
4518,2068
4519,2068
4520,2068
4521,2068
4522,2068
4523,2068
4524,2068
4525,2068
4526,2068
4527,2068
4528,2069
4529,2069
4530,2069
4531,2069
4532,2069
4533,2069
4534,2069
4535,2070
4536,2070
4537,2070
4538,2070
4539,2070
4540,2071
4541,2071
4542,2071
4543,2071
4544,2071
4545,2071
4546,2071
4547,2071
4548,2071
4549,2071
4550,2072
4551,2072
4552,2072
4553,2072
4554,2072
4555,2072
4556,2072
4557,2072
4558,2072
4559,2072
4560,2072
4561,2072
4562,2072
4563,2072
4564,2072
4565,2072
4566,2072
4567,2072
4568,2073
4569,2073
4570,2073
4571,2073
4572,2073
4573,2073
4574,2073
4575,2073
4576,2073
4577,2073
4578,2073
4579,2073
4580,2073
4581,2073
4582,2073
4583,2073
4584,2074
4585,2074
4586,2074
4587,2074
4588,2074
4589,2074
4590,2081
4591,2081
4592,2082
4593,2082
4594,2082
4595,2082
4596,2082
4597,2082
4598,2082
4599,2082
4600,2082
4601,2082
4602,2082
4603,2083
4604,2083
4605,2083
4606,2083
4607,2083
4608,2083
4609,2083
4610,2083
4611,2083
4612,2084
4613,2084
4614,2084
4615,2084
4616,2084
4617,2084
4618,2084
4619,2084
4620,2084
4621,2085
4622,2085
4623,2085
4624,2085
4625,2085
4626,2085
4627,2085
4628,2085
4629,2085
4630,2085
4631,2086
4632,2086
4633,2086
4634,2086
4635,2086
4636,2086
4637,2086
4638,2086
4639,2086
4640,2086
4641,2086
4642,2086
4643,2086
4644,2087
4645,2087
4646,2087
4647,2087
4648,2087
4649,2087
4650,2087
4651,2087
4652,2087
4653,2087
4654,2087
4655,2087
4656,2087
4657,2087
4658,2087
4659,2087
4660,2088
4661,2088
4662,2088
4663,2088
4664,2088
4665,2088
4666,2088
4667,2089
4668,2089
4669,2089
4670,2089
4671,2089
4672,2089
4673,2089
4674,2089
4675,2089
4676,2089
4677,2089
4678,2089
4679,2089
4680,2090
4681,2090
4682,2090
4683,2090
4684,2090
4685,2090
4686,2090
4687,2090
4688,2090
4689,2090
4690,2090
4691,2090
4692,2090
4693,2090
4694,2091
4695,2091
4696,2091
4697,2091
4698,2091
4699,2091
4700,2091
4701,2092
4702,2092
4703,2092
4704,2092
4705,2092
4706,2092
4707,2092
4708,2092
4709,2092
4710,2092
4711,2093
4712,2093
4713,2093
4714,2093
4715,2093
4716,2093
4717,2093
4718,2093
4719,2093
4720,2093
4721,2093
4722,2093
4723,2093
4724,2094
4725,2094
4726,2094
4727,2094
4728,2094
4729,2094
4730,2094
4731,2094
4732,2094
4733,2094
4734,2094
4735,2094
4736,2095
4737,2095
4738,2095
4739,2095
4740,2095
4741,2095
4742,2095
4743,2095
4744,2095
4745,2095
4746,2095
4747,2095
4748,2096
4749,2096
4750,2096
4751,2096
4752,2096
4753,2096
4754,2096
4755,2096
4756,2096
4757,2096
4758,2097
4759,2097
4760,2097
4761,2097
4762,2097
4763,2097
4764,2097
4765,2097
4766,2097
4767,2097
4768,2097
4769,2097
4770,2097
4771,2097
4772,2097
4773,2097
4774,2098
4775,2098
4776,2098
4777,2098
4778,2098
4779,2098
4780,2098
4781,2098
4782,2098
4783,2098
4784,2098
4785,2098
4786,2098
4787,2098
4788,2099
4789,2099
4790,2099
4791,2099
4792,2099
4793,2099
4794,2099
4795,2099
4796,2099
4797,2099
4798,2099
4799,2099
4800,2099
4801,2099
4802,2099
4803,2100
4804,2100
4805,2100
4806,2100
4807,2100
4808,2100
4809,2100
4810,2100
4811,2100
4812,2100
4813,2100
4814,2100
4815,2101
4816,2101
4817,2101
4818,2101
4819,2101
4820,2101
4821,2101
4822,2101
4823,2101
4824,2101
4825,2101
4826,2101
4827,2101
4828,2102
4829,2102
4830,2102
4831,2102
4832,2102
4833,2102
4834,2102
4835,2102
4836,2102
4837,2102
4838,2102
4839,2102
4840,2102
4841,2102
4842,2103
4843,2103
4844,2103
4845,2111
4846,2111
4847,2111
4848,2111
4849,2111
4850,2111
4851,2111
4852,2111
4853,2111
4854,2111
4855,2112
4856,2112
4857,2112
4858,2112
4859,2112
4860,2112
4861,2112
4862,2112
4863,2113
4864,2113
4865,2113
4866,2113
4867,2113
4868,2113
4869,2113
4870,2113
4871,2113
4872,2113
4873,2113
4874,2113
4875,2113
4876,2113
4877,2113
4878,2113
4879,2113
4880,2113
4881,2114
4882,2114
4883,2114
4884,2114
4885,2114
4886,2114
4887,2114
4888,2114
4889,2114
4890,2114
4891,2114
4892,2114
4893,2114
4894,2114
4895,2114
4896,2115
4897,2115
4898,2115
4899,2115
4900,2115
4901,2115
4902,2115
4903,2115
4904,2115
4905,2115
4906,2115
4907,2115
4908,2115
4909,2115
4910,2115
